No.	Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD	Category
388	當然只能靠私下的交情多交些汽修科的朋友只有好處不會有壞處啦汽修科在汽車版上應該要得到相當程度的尊重才對哪天臺灣尊重高職畢業的技術人員可以像尊重大學裡的博士一樣那我們的工業水準就可以跟歐美媲美了	6.286	6.167	0.452	0.687	car
272	並不後悔當初的選擇。	5.500	3.857	0.5	0.833	book
1214	「LINE免費貼圖」的Facebook臉書)粉絲團，利用哆啦A夢、櫻桃小丸子等可愛貼圖吸引網友，宣稱只要對粉絲團按贊、轉貼，並留下個人LINE帳號，該貼圖就可以免費寄到帳號中，兩天內便吸引逾十萬名網友轉載、留言，LINE官方緊急透過臉書澄清，呼籲網友別再受騙。	4.778	4.143	1.474	1.125	news
2147	你不懂自己的不安全感為何這麼強，強到你總是需要用分手或傷害自己的方式考驗對方，或者大哭、或者冷戰，去要對方聽從順服。	3.375	4.111	0.484	1.792	news
2408	回捐、低薪、高壓、人力缺口成為社工的日常，而社工的工作正是為了協助服務使用者能夠脫離惡性迴圈，但在臺灣，社工卻正集體成為案主之中。	4.143	4.333	0.833	1.491	news
1272	全球最大行動通訊展MWC主辦單位GSM協會昨日公佈全球移動獎入圍名單，宏達電以蝴蝶機/DroidDNA入圍最佳智慧型手機獎，是連續第4年入圍此一獎項，而華碩不僅首度以變形平板TransformerInfinity入圍最佳平板電腦獎，由華碩一手打造的GoogleNexus7也一同入圍。	6.111	4.500	0.737	1.225	news
448	油耗的問題有點老生常談，管好黃金右腳，胎壓要足我是36PSI)，機油不要太濃或過量。	5.000	4.250	0.943	0.968	car
1392	那沉重的心情，我相信很多家長也都曾感受。	3.111	4.000	0.737	1.118	news
1902	你也不想好好解釋清楚，學生衝行政院了，跟警方衝突，一堆人受了傷，結果你們也只丟下依法行政，不理不睬的態度著實讓人心寒，只能說，這次事件，傷害最大的還是你們九點二集團啊，想搞威權復辟，不尊重人民，搞到沒人替你們講話	2.875	6.444	0.599	1.066	political
218	因為目前客戶不多，所以能遇到的真的很少，誠如我所說的，這就是為什麼會多了七個朋友！	5.000	4.857	0.667	0.99	book
865	幫朋友買的，1價錢便宜，2，樣子也挺漂亮，儘管是14寸的，但設計的樣子很精緻，挺輕薄的	6.000	5.143	0.707	1.125	laptop
1879	同意的朋友請來留言報到一下。	5.222	3.875	0.416	0.927	political
2779	SengokuGaming表示，在Blank與PoohManDu相繼加入後，他們將以優勝為目標，持續不斷努力，希望玩家給予他們支援。	6.000	4.857	0.756	1.641	news
858	鍵盤手感相當好，筆記本上方的攝像頭也很食用。	6.143	4.000	0.639	1.5	laptop
781	正值奧運期間，登記手續比較繁鎖，我們正在研究工作細節，儘量簡化登記手續，期待您再次光臨，並對我們的工作提出寶貴建議！	5.250	4.286	0.661	0.7	hotel
2399	內部結構以方形為主，四方出入口則為圓拱造型，白色天花板搭配水泥色牆面及地板，簡單純淨的色調呼應戶外的自然風光，散發舒適祥和的氛圍。	5.500	2.167	0.5	1.213	news
1553	印尼東雅加達一名11歲女童日前疑似遭到師長與同學性侵，經送醫後不治身亡，加上接連傳出少女遭強姦的案件，引發印尼民間團體呼籲對強暴犯判處死刑的聲浪。	2.625	7.000	0.484	0.866	news
2607	儘管民進黨的繼續執政有一定的助益，但是若沒有提出最優的解決策略，就無法觸動並根本解決滋擾臺灣政治23年的種種難題。	4.000	3.875	0.816	1.053	news
1580	梵蒂岡對中國最主要的不滿，是境內天主教徒的宗教自由受到壓制。	3.000	5.375	0.0	0.696	political
588	是我在北戴河附近住過的的比較舒適的飯店，是凱萊管理的，從服務到設施都比較正規。	6.429	5.000	0.495	0.866	hotel
2788	但是我絲毫沒有從中感受到悲傷的氣息，如果男孩知道身邊的油膩大叔不但沒有同情心，反而還羨慕他，可能他心情會好一點吧。	5.000	3.286	0.756	1.829	news
1552	印尼一名最高法院法官候選人拿強姦受害人開玩笑，受到廣泛譴責，可能丟掉法官職務。	3.111	6.143	0.737	0.639	news
2193	由於我們的產品比較大，在軟體啟動的時候會消耗比較長的時間，原生的進度條已經不能滿足我們的需求，這裡我們就需要一個會動的進度條，效果如下圖所示。	4.778	2.444	0.416	1.641	news
1502	有韓國網友質疑，TPA能將此戰術做到盡乎「完美」的境界，是否有人在臺下通風報信？不然實在很難相信TPA每個人都有超強的第6感，可以完全掌握對手的動向，而且每一場比賽幾乎都如此。	4.778	5.500	1.474	1.225	news
688	總的來說：失望！	2.889	6.444	0.737	1.257	hotel
504	每天發類似的抱怨...不累嗎?	3.333	5.125	0.667	1.053	car
256	我也是，一直希望自己的力量增大，希望戰鬥中下出手筋獲得優勢，乃至勝利。	6.750	5.429	0.661	0.728	book
802	和老婆一起在揚州度了三天的蜜月，在酒店住了三天，感覺很不錯，是目前我們住過的最好的三星級酒店了。	7.250	6.286	0.661	0.7	hotel
814	房間非常糟糕，零亂不堪，瀰漫一陣腐黴氣味，傢俱極其陳舊，地毯髒臭，冷熱水不能調，龍頭漏水，燈罩不翼而飛	2.100	5.750	0.831	1.561	hotel
524	自己的神主牌被說到缺點，就一定得如此酸嗎？成熟點吧！	2.556	6.667	0.831	1.054	car
2320	如同近期亞馬遜員工稱公司因為怕機器人冷而拒絕在高溫情況下開空調，面對類似的問題，我們該怎麼處理人類和機器之間的關係？	4.714	3.889	0.452	2.131	news
674	酒店員工將一如既往，不斷努力，服務好每一位客人，提升服務品質，爭取更多的賓客滿意率！	7.556	4.714	1.257	1.278	hotel
1963	「稀世的偉人」，絕對服從、效忠，其意圖不外乎是提高對金正恩的忠誠度。	5.222	4.667	0.786	1.054	political
1897	挨一頓打，外加言語羞辱，說你不愛國啦，沒有國家你連受教資格都沒有之類的話，搞得老師，校方一個個嫌貧愛富	3.250	5.375	0.433	1.218	political
1285	從事動物保護工作的志工做的更好。	6.333	4.750	0.816	1.199	news
1389	今年庇護工場年節特賣產品包括喜憨兒的甜蜜蜜禮盒、慈泰的喜福堅果禮盒、集賢的喜福花漾禮盒、久大的LED節能燈管、愛盲的歡喜皁禮盒等，內容包羅萬象。	6.571	4.167	0.495	0.898	news
1464	前天發生的新埔林家大火，在場消防員束手無策，導致受困的62歲林榮茂等不到救援，在妻子眼前活活被燒成焦屍，宛如八掌溪翻版，無能政府又添一筆；更令人震驚的是，死者的長子案發後失蹤，昨被逮後才承認縱火，理由竟是氣父母未依承諾幫他存錢。	3.429	5.375	0.904	1.798	news
1828	在野黨沒有實權，只能打打嘴砲好吧，我體諒但恥笑在野黨的無能阿完全行政完全負責的最大黨	2.875	5.500	0.599	1.414	political
2685	警員到調查，初步相信賊人由後巷爬入天井，撬毀店門入內搜掠，經負責人點算後，損失一批約值5萬元運動鞋及cap帽，逃走時疑匆忙間天井鐵閘遺下兩盒波鞋。	4.000	3.778	0.0	0.786	news
1349	網友AndyCho表示，大家都是愛狗之人，我也是不懂每個品種小狗的身體構造或容易以發的疾病，也是看的相關新聞報導才瞭解狗疾病跟一些知識，包子的主人絕對不會是像大家所說的虐狗的人；網友ChiyouSun，希望大家可以先把重點放在，讓包子早點康復的這一點上面...包子的把拔馬麻都是很善良的人。	5.429	4.556	0.495	1.423	news
1985	所以就情感以及理性面來講，偽FACE狗良養團體真的沒有存在的價值。	3.700	5.833	1.187	1.067	political
1635	法國則一方面容許公務員追求和位居選舉性公職而不失去原有公務員地位；另一方面透過「保留義務」，對於公務員施以兼具法律和道德的壓力，使其在表達意見時，必須慎重、節制、均衡，不致流於過度。	5.222	4.000	0.416	0.926	political
1624	他說對照「臺北車站拉紅龍事件」以及桃園社區拒絕外勞宿舍進駐，難道臺灣人心本惡，其實都是政府政策所導致。	3.556	5.286	0.685	0.881	political
2229	一個有缺陷的Windows更新或許會令人煩惱，但還不足以引起人們的恐慌，但是如果是數百名被警方監控的嫌犯或者有前科的罪犯突然失控呢？	3.889	5.375	0.737	1.495	news
2811	李尋歡家出過七個進士、三個探花，家大業大，但他把整個家產都留給了龍嘯雲和林詩音，他在江湖上的花銷很多時候是靠朋友接濟。	5.000	4.333	0.632	0.943	news
2736	馬來西亞一名少女在社群網站IG貼文問網友，她該死還是該活著，隨後她遵照多數網友所說該死的回應，跳樓自盡，掀起呼籲調查原委的聲浪。	1.750	6.000	0.661	1.414	news
718	進入房間後非常舒服。	6.625	4.200	0.484	0.748	hotel
2297	目前，全球主要國家均在搶佔5G商用部署，爭奪新一輪產業鏈的高地，國家間的激烈競爭，可不會只為了一個噱頭。	5.167	6.333	0.373	1.886	news
2242	彭博社的一篇新文章強調了一些客戶和員工對蘋果零售業務狀況的挫敗感，特別是在前零售業巨頭安吉拉·阿倫茨引入變革之後。	4.000	4.222	0.0	0.786	news
311	小弟比較貪心，對於安全性配備，是永遠嫌不夠的！	4.778	5.778	0.629	0.629	car
1034	此打了十二年官司向清潔員追討，行政訴訟環保局已敗訴定讞，環保局轉而打民事訴訟，要求十八人返還不當得利共一百九十一萬元，臺北地院宣判環保局又敗訴；仍可上訴。	4.889	4.833	0.737	0.373	news
2104	無論在生活中或是職場上手推車都是不可缺少的，這裡很聰明的把電動平衡車加上傳統手推車，這下子人、車和貨一起送，真是簡潔的搬運方式。	6.500	3.500	0.5	1.384	news
2813	林志弘說，李姓員警為強制扣薪人員，因債務問題今年4月12日就將他調回分局擔任內勤，他的欠債情形家屬也都知道，是否因債務問題不堪負荷導致離家未歸，仍有待釐清。	3.167	3.714	0.373	0.881	news
737	想，不要推薦這樣服務死板的酒店，本人今後決不入住該酒店。	2.300	5.167	0.9	0.898	hotel
822	一如既往的支持，不錯的酒店，服務上再上去一點就好了。	6.556	3.889	0.497	0.737	hotel
421	但是人家國外安全氣囊都9到10顆了，和泰如果真的最多只有4顆，那我真的會很鄙視決定把氣囊拿掉的和泰高層。	3.125	6.375	0.781	1.317	car
1770	於是開始杞人憂天走上街頭開始抗爭以為這樣就能掩飾心裡的不安.	3.667	5.857	0.816	1.125	political
2844	今年歐洲歌唱大賽在以色列舉行，當地電視臺轉播準決賽時，駭客成功插播假的火箭攻擊警報畫面，負責轉播的單位把這起事件歸咎於好戰組織哈瑪斯所為。	3.400	4.833	0.49	0.687	news
1835	聽完黨團幹部的說明，馬表示，不論哪種獎金，「都要與改革結合在一起，更是改革的一部分！	5.444	5.250	0.497	0.829	political
928	在下載應用程式時，應仔細閱覽並完全瞭解你所作出的許可聲明。	5.125	2.857	0.331	0.639	laptop
1459	馬文君說，蛇的樣子真的不討喜，在臺灣習俗中也不太好，除了「白蛇傳」外，都不是什麼好印象，雖然有些害怕，但畢竟自己屬蛇，還是要找理由「不排斥」這種動物。	4.250	3.667	0.968	0.943	news
1915	他說：「我也很想瞭解祖父，但甚至不清楚他是否知道我的存在。	4.000	4.000	0.775	0.926	political
1729	隨後，習近平也覆電，期盼兩黨把握歷史機遇，深化互信，共創中華民族美好未來。	6.222	4.857	0.786	1.245	political
1875	蘇貞昌指出，馬政府讓年輕學子惶惶不安、國家沒有希望，自己不覺得難過嗎？過去一年來大家都過得不好，物價一直上漲，年輕人不敢結婚、生子，微薄薪水買不到幾瓶奶粉；馬英九是「好命子」，跟人民完全脫節，不知道什麼是飢餓。	3.222	4.889	0.416	0.737	political
2767	宣告說，民主派議員今天別無選擇，當他們進行合法合憲會議時，建制派議員進入並企圖選舉主席，民主派議員惟有用盡各種合理的抗爭手法盡力阻擋。	4.000	5.833	0.926	1.067	news
1490	「臺北暗殺星」迎戰「新加坡先鋒」的前兩場比賽都獲得勝利，全場一片歡呼，當冠軍獎盃將要落袋之際，怎知第三場被對手以精準選角取得優勢，「臺北暗殺星」受挫敗陣。	3.375	5.000	0.484	0.756	news
2020	在4G標準中，歐美掌握了產品製造不可或缺的標準必要專利，在作為新一代產業的基礎設施備受關注的5G中，中國正在增加存在感。	5.500	6.000	0.764	0.894	news
1361	最高法院今天召開男子陳昱安殺父案言詞辯論庭，檢察官轉述陳母意見表示，若不判陳男死刑，他出獄後會造成家族血流成河。	2.111	6.250	0.875	0.661	news
112	我已經買了幾本分送給幾位朋友，頗受好評。	6.375	4.250	0.484	0.968	book
1428	Gmail免費信箱也一舉擠下Yahoo!Mail及微軟Hotmail，逼得Yahoo!及微軟跟進，提升信箱容量、改進垃圾郵件過濾，但似乎已經難以挽回消費者的心。	3.444	5.000	0.831	1.155	news
1614	美國人也並非沒有意識到中國保衛領土完整的決心，事實上，此次美國航母進入釣魚臺附近海域除了震懾中國外	4.778	5.667	0.629	0.943	political
1286	「最後一戰」自2001年發行至今已邁入第11年	5.700	4.800	0.9	0.98	news
1368	警方指出，兇嫌目前仍行蹤不明，正積極追緝中，並透過管道策動兇嫌出面投案，不要一錯再錯。	4.125	3.833	0.927	1.344	news
1356	車行老闆躲樓梯間附近機車行吳姓老闆目睹周某砍人行徑，嚇得躲到隔壁大樓樓梯間，他說「在這裏開店30年，從沒看過這種事。	2.250	6.000	1.09	1.491	news
1103	他感謝大家幫忙，不吝伸出援手，幫他加油打氣，讓他有活下去的力量，勸人毒品千萬碰不得，纔不會害人害己，他就是活生生的例子。	6.111	4.333	0.567	1.106	news
654	打電話到酒店，總臺和服務員分別肯定地告訴我沒看見，哎，只好自認倒黴嘍。	3.444	5.000	0.831	1.0	hotel
1379	埃及開羅法院26日判處21名涉及塞得港奪命球場騷亂的球迷死刑，引起極大迴響，讓死亡球迷的家屬感激落淚，但被判死刑被告的家屬及支持者則爆發暴動，造成最少32人死亡，約300人受傷。	2.875	4.857	0.599	1.457	news
2426	曾經過於在意他人眼光的自己，在時間的淬鍊下，成為一個懂得如何舒適做自己、但同樣保有善良、溫柔、知性的女人。	6.625	4.125	0.696	1.691	news
1168	外傳三千萬獎金須與贊助公司對分ＴＰＡ臺北暗殺星隊員平均年齡二十一歲，目前大多數是大學在學學生，Lilballz宋寬柏是美國回來的，TOYZ劉偉健則是香港人，除MiSTakE唸的是數媒，各人所念領域未必與電玩相關，甚至有人是暫時休學、專心參賽。	5.429	4.571	0.904	1.4	news
25	看完這本書，確實對我幫助很大，可以客觀、理智地分析問題。	6.625	4.500	0.484	1.323	book
98	時間，可以消耗愛情，愛情是經得起歲月蹉跎的，經不起的，那不叫愛”忽然間，明白了什麼有了愛情，其實，再孤獨，也算不上真正的孤獨如果在愛中，依然孤獨，那你就需要考慮一下，這，是不是真的愛了!	3.750	4.000	1.199	1.069	book
2516	而具體到個人，在這一年裡，則必須開始反思如何面對職場、工作，甚至是終極拷問，你要到底要做什麼，成為一個什麼樣的人。	5.375	3.125	0.992	1.364	news
1479	奧運等級的國際競賽，希望政府相關單位能協助發展，幫助臺灣電競產業與國際接軌。	5.778	5.000	0.786	1.309	news
2083	但在商業化策略的實際推進過程中，一刀切的運作方式和平臺的過於強勢，還是讓這些價值探索的行為，莫名帶上了一絲收割意味。	4.000	4.000	0.0	2.0	news
2174	五月繳稅季，本篇將為各位解釋為什麼我們老愛拖到最後一刻才繳稅、為何不愛繳以及收到退稅的各種心理感受，一起來看看吧！	5.125	3.111	0.331	1.969	news
777	酒店太偏已在郊外，出來打車不太方便，住宿客人太少，感覺上冷冷清清的，可是預定的時候還需要提供信用卡擔保，說是房間緊張，其實可能是怕客人跑掉吧。	3.625	4.857	0.696	1.245	hotel
837	太短，打了服務電話不到兩分鐘一位帥哥拿了一條超長的。	5.222	5.143	0.629	0.639	hotel
576	出門左轉50米就是地鐵站，東四十條上打個車也方便，地段不錯。	6.556	4.571	0.497	1.178	hotel
621	滿意，在煙臺住過幾家酒店，這裏的服務最好提前聯繫酒店希望他們能到機場接我，總檯小姐一口答應，我晚上8點多到煙臺	6.111	5.333	0.875	0.745	hotel
2832	英國脫歐歹戲拖棚近3年，脫歐時程遙遙無期，首相梅伊昨天不敵龐大逼退壓力，淚眼汪汪宣佈將在6月7日辭去執政黨保守黨黨魁。	3.556	5.375	0.497	1.218	news
1570	二○一二年，遊牧民族圖阿雷格族人希望可以在馬利北部建立自己的家園，但此目標很快遭到開打與其他極端組織挾持，控制了馬利北部。	3.875	4.800	0.781	0.4	political
1381	開羅法院本月26日公佈判處結果時，讓被害者家屬十分欣慰，覺得正義受到伸張。	6.125	5.000	0.599	1.309	news
2749	賴峰偉表示，澎湖孩子陸續在全國競技賽事中大放異彩、頭角崢嶸，他期望老師、教練持續經驗傳承，激發潛能，培養學生積極進取態度，展現三點水堅毅的精神。	6.625	5.000	0.696	1.323	news
1030	TPA的好表現，也讓更多人知道了「電競」，網友柯政廷就指，看世界級的電競，就跟看奧運的心情是一樣的	5.889	5.375	0.737	0.484	news
135	作出選擇就是結束，如果後悔，就很糟糕。	4.000	4.000	0.667	0.816	book
458	幾年前剛遷新車不久，在南二高關廟路段，也因為壓到不明的東西，左後輪爆胎，還好當時沒有急剎，也有抓穩方向盤，慢慢滑行到路肩，有驚無險，不然時速110翻車可不是好玩的。	4.333	5.286	0.471	0.7	car
2795	知名作家苦苓日前上政論節目，指控網紅館長因為收了錢才表態支援韓國瑜，館長直播時則是怒罵苦苓侮辱自己的人格，最後落淚，更揚言提告。	3.000	6.714	0.632	1.578	news
1589	臺聯立委許忠信會後受訪表示，績效獎金大砍一.四個月後，以國營事業員工平均薪資約七萬元計算，每位員工將少領約十萬元年終獎金，立法院已適度展現改革誠意。	4.667	4.875	1.491	0.927	political
1654	包括民進黨在內，更想幫助馬總統與國家，希望馬英九趕快召開「國是會議」，解決國家危機，挽回自己的形象。	5.111	5.556	0.875	1.066	political
2195	不幸的是，這些好處對於環境來說也是一個可怕的訊息，因為儘管有大量回收工作和公眾活動在進行，塑膠垃圾仍在繼續堆積。	3.250	4.500	0.661	1.746	news
2437	除撒哈拉以南非洲、南亞和其他地區的少數國家外，大多數地區農村的飢餓、消瘦和發育遲緩正迅速被超重和肥胖取代。	3.000	4.556	0.667	1.257	news
1126	可見，父母對孩子的態度和話語，對孩子的影響有多大！	5.222	5.857	0.916	0.639	news
2621	美國聯邦地區法官露西·科前日宣判，美國晶片廠商高通違反反壟斷法，透過威脅停止供應、超抽授權費用等手段，非法抵制手機晶片市場的競爭。	3.167	4.857	0.687	0.99	news
37	我同時買了此書和《兔子湯姆》，這書實在是讀不下去，當然它的紙張和印刷是無可挑剔的。	4.875	4.625	0.781	1.317	book
608	酒店服務不太好，咖啡廳的餐飲非常茶品種少，樣式老，酒店隔音效果非常不好.	3.000	6.286	0.0	0.881	hotel
2737	加拿大國家網路安全中心警告，微軟SharePointServer的一項可讓駭客執行任意程式碼的漏洞，目前正有惡意程式開採發動攻擊。	3.222	5.556	0.629	1.499	news
1290	因此在得知4上市消息時，就決定要來搶購，尤其士官長及Cortana都將現身，更是要來見一面。	5.889	5.333	0.737	0.745	news
1760	伊朗歡迎黑格的態度，也和對美國前兩位防長的任命大相徑庭。	5.125	4.000	0.331	0.943	political
1424	HTC今（11）日以重大訊息方式公告與Apple達成專利訴訟的全球和解協議，雙方甚至還協議了一紙長達10年的專利授權協議。	5.000	4.500	0.0	0.707	news
2837	勞動節的芬蘭文是VAPPU，從三四月開始就一直聽到學生在討論VAPPU，非常納悶勞動節跟學生有什麼關係？	4.833	4.833	0.373	1.067	news
1148	一不小心，撞上了一位男子，這位男子便生氣的大罵：「是誰家的小孩，這麼沒禮貌…」但小豪依然我行我素，身旁的父母也視若無睹，這樣的場景，免不了讓人覺得無奈。	3.857	5.625	0.35	1.111	news
2041	華為據報已即時失去獲得Android更新的資格，不過更嚴重的是以後推出的華為手機將不能使用Google服務，包括PlayStore、Gmail等等。	2.889	4.875	0.994	1.053	news
1579	中國天主教愛國會的主教指派只聽從北京，這些任命案也遭到梵蒂岡抗議與否認。	3.375	5.857	0.696	0.639	political
1152	孩子表現好本來就是理所當然，不需要特別讚賞，但孩子是需要適時被鼓勵的，父母會發現，當你適時地稱讚孩子，孩子的表現會更好！	5.778	4.857	0.916	0.833	news
2405	該項研究專門研究了低脂肪飲食，除了發現潛在的健康益處外，研究人員還發現低脂肪飲食結構不存在負面影響--能夠大幅降低因患乳腺癌而死亡的風險。	6.556	5.125	0.497	1.166	news
2446	即使我們承認胚胎是一個人，這也不表示女性就不能墮胎，因為女性對自已的身體有自主權，而這個自主權，並不會因為我們承認胚胎是一個人，就可以剝奪走的。	5.375	4.857	0.992	0.639	news
697	我們會努力改正您提出的意見，加強員工的教育，真誠希望您的再次光臨！	6.429	5.714	0.495	0.7	hotel
369	說實在的這一代的camryG款比我的03年的還差缺乏TRC與VSC主動安全配備就不說了而這些03年的都有我不滿意換掉的1.	3.125	3.667	0.599	1.106	car
1297	「臺北暗殺星」先於月初的八強賽中擊敗「NajinSword」晉級，繼而在昨天準決賽中遇上冠軍大熱門Moscow5；陳匯中說，Moscow5可能是壓力大又太過輕敵，所以「臺北暗殺星」在不被大家看好情況下，放手一搏，終於打了一場勝仗。	6.875	5.667	0.927	0.943	news
1155	轉播比賽的大螢幕設計位置，還刻意裝在參賽選手後方，要轉頭掌握對手行蹤很困難，此外，參賽隊伍後方，不時可以看見裁判來回走動監督，隊伍要靠作弊奪冠，幾乎是不可能，韓國玩家的作弊言論，有網友覺得好笑，也有其他韓國網友不支持。	4.500	4.625	1.204	1.317	news
656	連最起碼的兩瓶免費礦泉水都不給提供。	3.000	6.000	0.894	0.816	hotel
1036	這十八名清潔隊員都是聘僱人員，支領獎金因考覈、請假狀況而不同，其中有八人領滿兩年的全額獎金共十四萬四千元，只有一人低於八萬；經過十幾年的爭訟，至今已有六人離職。	4.500	4.143	0.5	1.245	news
2845	在多項金融資料中，以廣義貨幣供應量表現較好，4月按年增加8.5%，符預期，比去年同期高0.2個百分點，反映流動性充裕。	6.375	3.875	0.484	1.452	news
1651	謝長廷受訪指出，當年他與馬英九競選總統時，美國正經歷次級房貸問題，因此他提出「幸福經濟」。	5.375	4.429	0.484	1.4	political
1974	王金平也說，行政院將在二月底前擬具績效獎金的覈算辦法送立法院備查，立法院屆時再來「深入探討」。	5.333	3.714	0.471	0.7	political
1527	最後，當孩子重複犯錯時，要運用「情緒凝結」技巧：也就是轉身不理他，讓他感受到你是真的生氣了。	5.000	5.000	0.0	0.707	news
2120	繼日前報道十月更新需要安裝兩遍才能正確安裝之後，今天微軟再次承認面向所有Windows10系統釋出的5月累積更新中存在一些問題。	4.000	3.875	0.471	1.269	news
2004	5月4日，優速物流有限公司釋出訃告稱，該公司董事長兼總裁餘聯兵因發生意外，於北京時間2019年5月2日12時許，不幸離世，享年47歲。	3.286	3.875	0.7	1.691	news
1066	長榮航空自成立以來一直保持零失事件數及罹難人數之優良飛安紀錄，但因飛航時間僅二十一年，與其他航空公司以些微的差距名列第六。	5.333	4.167	0.667	0.898	news
449	這次終於安全配備大升級，頂級兩顆變四顆，那些老是看不懂的英文縮寫，至少還有保留ABS.	5.750	4.000	0.661	1.581	car
609	第一天住的房間隔壁人說話好象就在房間中，換房後在走廊上的說話聽的非常清楚.	3.556	4.000	0.685	0.926	hotel
1357	另外高雄市鳳山區開出大樂透＋威力彩次數則最多，其中百合彩券行與快樂行都曾開過兩次頭獎，不過，「快樂行」因經銷商死亡，店已註銷。	3.778	4.000	0.916	1.155	news
2067	值友4771737136嬰兒洗髮、沐浴二合一，安全方便，無皁質、無酒精、無淚配方，安心溫和，讓寶寶洗後更能清爽不油膩。	6.143	3.429	0.833	1.678	news
982	小巧便攜是我選擇的最大因素，其次品牌機還是令人比較放心的，一邊拆包裝一邊就能感受到。	6.556	5.875	0.497	0.927	laptop
2657	信義房屋澄清，公司無舉辦任何抽獎活動，粉絲團遭到盜用，提醒消費者勿受騙上當，該假冒粉絲團盜用官方粉絲團大頭貼照片	4.000	4.333	0.756	1.106	news
419	這...這讓我覺得我的家人真是偉大。	6.333	4.833	0.816	1.067	car
1289	清晨5點就到臺北信義威秀搶第一的22歲陳同學表示，玩「最後一戰」已超過8年時間，不僅故事情節非常吸引人，還可以和朋友一起對戰。	6.200	5.125	0.872	1.269	news
1799	偏偏就是馬英九這個被認為親中反日的，日本願意和他解決台日漁權問題。	4.429	5.714	1.05	0.452	political
265	看了拉拉之後，我覺得聰明的女子更讓人心生憐惜。	4.375	4.571	0.992	0.495	book
1384	饒姓婦人回想那一幕仍餘悸猶存，她感謝素不相識的正義妹相助，改天會好好謝謝她。	6.222	6.167	0.629	0.687	news
240	薑士安出身貧苦，但憑藉自己的點滴的努力，取得了事業上的卓越功勳。	6.625	6.000	0.484	0.756	book
727	真心祝願您“七夕”情人節快樂！	6.375	5.750	0.857	0.968	hotel
189	可是並不是每個人都能，所以產生了那麼多壓力和痛苦。	3.750	4.625	0.661	1.576	book
1265	包括「你家寶貝不會亂叫、不會亂做記號、不亂跑」，即使做大小便，也會主動清理好，更不讓牠上桌、亂舔餐具，不害別人吃到毛。	5.111	3.857	0.737	1.125	news
2511	黴菌會讓人生病，最壞的情況甚至會導致死亡眼睛看不到的黴菌之恐怖黴菌不只存在於灰塵中，還會附著在浴室牆壁、天花板，一旦出現，不論如何打掃，都會不斷滋生。	3.125	5.600	0.781	0.49	news
297	一堆豐田的護衛隊真可怕哪天死的是自己跟家人才會開始哭方向燈在行駛中絕對不是小問題足以釀成大事故連基本的安全問題都不注重真的很可怕車主花那麼多時間跑原廠是活該嗎車放在原廠那麼多天要另外花交通費是活該嗎損失誰來陪ˊ不尊重生命安全只會上來沒理由護衛的不過是加速蓋大樓的速度建議樓主一定要找消保官	2.250	6.833	0.829	1.344	car
2111	這段時間，不少廠商都或多或少地暗示了新主機板，微星今天更是進行了公開展示，雖然沒提及X570的名字，但百分之百不是別的。	5.250	2.714	0.433	1.485	news
1200	冠軍消息傳回臺灣，網友在《臉書》和ＰＴＴ（批踢踢）瘋狂貼文狂推ＴＰＡ。	7.000	6.429	0.707	1.178	news
2629	1978年夏末正是卡特就任以來首度的期中選舉逐漸展開的時候，而輔選過程中，民主黨參議員甘迺迪挑戰民主黨總統卡特的態勢已經出現，兩人彼此敵視。	4.429	4.286	0.495	0.881	news
